trip_id,arrival_time,departure_time,stop_id,stop_sequence
131_251_33_2251, 22:51:16, 22:51:16, 3044_05, 1
131_251_33_2251, 22:53:08, 22:53:20, 3068_02, 2
131_251_33_2251, 22:53:53, 22:54:15, 3067_02, 3
131_251_33_2251, 22:56:06, 22:56:18, 3066_02, 4
131_251_33_2251, 22:57:23, 22:57:45, 3065_02, 5
131_251_33_2251, 22:58:40, 22:58:51, 3064_02, 6
131_251_33_2251, 23:00:32, 23:00:32, 3063_02, 7
131_251_33_2251, 23:02:20, 23:02:31, 3061_02, 8
131_251_33_2251, 23:03:15, 23:03:28, 3060_02, 9
131_251_33_2251, 23:04:33, 23:04:33, 3059_02, 10
131_251_33_2251, 23:07:10, 23:07:30, 3058_04, 11
131_251_33_2251, 23:08:15, 23:08:27, 3085_02, 12
131_251_33_2251, 23:09:22, 23:09:22, 3084_02, 13
131_251_33_2251, 23:10:03, 23:10:26, 3026_04, 14
131_251_33_2251, 23:13:46, 23:13:57, 3001_02, 16
131_251_33_2251, 23:15:37, 23:15:49, 7006_08, 18
131_251_33_2251, 23:17:27, 23:17:38, 7011_02, 19
131_251_33_2251, 23:19:07, 23:19:17, 7012_02, 20
131_252_33_2210, 22:11:55, 22:11:55, 3065_05, 1
131_252_33_2210, 22:11:55, 22:11:55, 3065_02, 2
131_252_33_2210, 22:13:46, 22:13:46, 3064_02, 3
131_252_33_2210, 22:15:13, 22:15:13, 3063_02, 4
131_252_33_2210, 22:16:18, 22:16:18, 3061_02, 5
131_252_33_2210, 22:17:06, 22:17:35, 3060_02, 6
131_252_33_2210, 22:18:15, 22:18:26, 3059_02, 7
131_252_33_2210, 22:19:35, 22:19:55, 3058_04, 8
131_252_33_2210, 22:20:55, 22:21:35, 3085_02, 9
131_252_33_2210, 22:22:56, 22:22:56, 3084_02, 10
131_252_33_2210, 22:24:16, 22:24:36, 3026_04, 11
131_252_33_2210, 22:26:56, 22:26:56, 3001_02, 13
131_252_33_2210, 22:29:18, 22:29:18, 7006_08, 15
131_252_33_2210, 22:30:54, 22:30:54, 7011_02, 16
131_252_33_2210, 22:32:45, 22:32:45, 7012_02, 17
131_252_33_2210, 22:34:10, 22:34:10, 7013_06, 18
131_252_33_2250, 22:50:28, 22:50:28, 7002_25, 1
131_252_33_2250, 22:53:06, 22:53:38, 7013_01, 4
131_252_33_2250, 22:54:41, 22:54:57, 7012_01, 5
131_252_33_2250, 22:56:32, 22:56:48, 7011_01, 6
131_252_33_2250, 22:57:51, 22:57:51, 7006_05, 7
131_252_33_2250, 22:59:58, 23:00:29, 7036_01, 9
131_252_33_2250, 23:02:54, 23:02:54, 3001_07, 11
131_252_33_2250, 23:04:58, 23:04:58, 3026_03, 13
131_252_33_2250, 23:05:38, 23:05:38, 3084_01, 14
131_252_33_2250, 23:06:33, 23:06:33, 3085_01, 15
131_252_33_2250, 23:08:23, 23:08:54, 3058_01, 16
131_252_33_2250, 23:09:58, 23:09:58, 3059_01, 17
131_252_33_2250, 23:10:58, 23:11:07, 3060_01, 18
131_252_33_2250, 23:12:12, 23:12:27, 3062_01, 19
131_252_33_2250, 23:12:59, 23:12:59, 3063_01, 20
154_276_56_2109, 21:09:53, 21:09:53, 4014_01, 2
154_276_56_2109, 21:11:21, 21:11:37, 4012_05, 3
154_276_56_2109, 21:12:22, 21:12:22, 4141_01, 4
154_276_56_2109, 21:13:25, 21:13:25, 4198_01, 5
154_276_56_2109, 21:14:12, 21:14:22, 4143_01, 6
154_276_56_2109, 21:16:58, 21:16:58, 4038_02, 7
154_276_56_2109, 21:17:29, 21:17:41, 4037_02, 8
154_276_56_2109, 21:18:36, 21:18:48, 4036_02, 9
154_276_56_2109, 21:19:42, 21:20:04, 4035_04, 10
154_276_56_2109, 21:20:45, 21:20:45, 4304_02, 11
154_276_56_2109, 21:21:24, 21:21:34, 4303_02, 12
154_276_56_2109, 21:22:19, 21:22:29, 4009_01, 13
154_276_56_2109, 21:23:02, 21:23:02, 4008_01, 14
154_276_56_2109, 21:23:57, 21:24:06, 4351_01, 15
154_276_56_2109, 21:24:41, 21:25:25, 4007_01, 16
154_276_56_2109, 21:26:11, 21:26:20, 4006_01, 17
154_276_56_2109, 21:28:01, 21:28:11, 4005_06, 18
154_276_56_2109, 21:29:59, 21:30:11, 4154_04, 19
154_276_56_2109, 21:31:43, 21:31:43, 4043_05, 20
154_276_56_2109, 21:33:01, 21:33:11, 4044_02, 21
154_276_56_2109, 21:34:08, 21:34:30, 4045_06, 23
154_276_56_2109, 21:35:25, 21:35:25, 5097_02, 24
154_276_56_2109, 21:35:58, 21:35:58, 5096_02, 25
154_276_56_2109, 21:36:41, 21:36:53, 5043_02, 26
154_276_56_2109, 21:37:28, 21:37:38, 5044_02, 27
154_276_56_2109, 21:41:43, 21:41:54, 5009_08, 28
154_276_56_2109, 21:42:49, 21:42:49, 5098_02, 29
154_276_56_2109, 21:43:22, 21:43:32, 5099_02, 30
154_276_56_2109, 21:44:27, 21:44:37, 5100_02, 31
154_276_56_2109, 21:46:50, 21:46:50, 5030_02, 32
154_276_56_2109, 21:47:31, 21:47:44, 5031_02, 33
154_276_56_2109, 21:48:29, 21:49:03, 5032_02, 34
154_276_56_2109, 21:49:59, 21:50:10, 5194_02, 35
154_276_56_2109, 21:51:05, 21:51:17, 5033_02, 36
154_276_56_2109, 21:52:45, 21:52:55, 5034_02, 37
154_276_56_2109, 21:53:50, 21:54:01, 5035_02, 38
154_276_56_2109, 21:55:52, 21:56:02, 5050_02, 39
154_276_56_2109, 21:56:47, 21:56:47, 5051_02, 40
154_276_56_2109, 21:57:42, 21:58:00, 5052_02, 41
154_276_56_2109, 21:58:25, 21:58:37, 5163_02, 42
154_276_56_2109, 21:59:08, 21:59:22, 5053_02, 43
154_276_56_2109, 22:00:06, 22:00:16, 5054_02, 44
154_276_56_2226, 22:26:16, 22:26:16, 5055_05, 1
154_276_56_2226, 22:27:23, 22:27:23, 5055_01, 2
154_276_56_2226, 22:27:35, 22:27:45, 5054_01, 3
154_276_56_2226, 22:28:42, 22:28:42, 5053_01, 4
154_276_56_2226, 22:29:16, 22:29:26, 5163_01, 5
154_276_56_2226, 22:30:12, 22:30:12, 5052_01, 6
154_276_56_2226, 22:31:56, 22:32:14, 5051_01, 7
154_276_56_2226, 22:34:13, 22:34:24, 5050_03, 8
154_276_56_2226, 22:35:07, 22:35:22, 5035_01, 9
154_276_56_2226, 22:36:58, 22:37:12, 5034_01, 10
154_276_56_2226, 22:37:45, 22:37:45, 5033_01, 11
154_276_56_2226, 22:39:26, 22:39:47, 5032_01, 12
154_276_56_2226, 22:40:56, 22:41:18, 5031_01, 13
154_276_56_2226, 22:42:09, 22:42:32, 5030_03, 14
154_276_56_2226, 22:43:53, 22:44:14, 5100_03, 15
154_276_56_2226, 22:44:48, 22:44:59, 5099_01, 16
154_276_56_2226, 22:45:43, 22:45:43, 5098_01, 17
154_276_56_2226, 22:46:14, 22:46:59, 5009_07, 18
154_276_56_2226, 22:49:36, 22:49:36, 5044_01, 19
154_276_56_2226, 22:50:22, 22:50:32, 5043_05, 20
154_276_56_2226, 22:51:16, 22:51:16, 5096_01, 21
154_276_56_2226, 22:51:40, 22:52:01, 5097_01, 22
154_276_56_2226, 22:54:48, 22:54:48, 4045_05, 24
154_276_56_2226, 22:54:59, 22:55:11, 4044_01, 25
154_276_56_2226, 22:56:51, 22:56:51, 4043_06, 27
154_276_56_2226, 22:57:13, 22:57:23, 4154_01, 28
154_276_56_2226, 22:59:01, 22:59:01, 4005_02, 29
154_276_56_2226, 23:00:53, 23:01:15, 4006_02, 30
154_276_56_2226, 23:01:58, 23:02:11, 4007_02, 31
154_276_56_2226, 23:02:53, 23:03:06, 4351_02, 32
154_276_56_2226, 23:04:33, 23:04:43, 4009_03, 34
154_276_56_2226, 23:05:18, 23:05:28, 4303_01, 35
154_276_56_2226, 23:06:03, 23:06:03, 4304_01, 36
154_276_56_2226, 23:07:41, 23:07:53, 4035_01, 37
154_276_56_2226, 23:08:15, 23:08:15, 4036_01, 38
154_276_56_2226, 23:09:20, 23:09:33, 4037_01, 39
154_276_56_2226, 23:10:05, 23:10:26, 4038_04, 40
154_276_56_2226, 23:11:00, 23:11:21, 4143_02, 41
154_276_56_2226, 23:12:06, 23:12:06, 4198_02, 42
154_276_56_2226, 23:12:30, 23:12:30, 4141_02, 43
154_276_56_2226, 23:13:13, 23:13:35, 4012_02, 44
166_243_67_2134, 21:35:24, 21:35:24, 1005_18, 1
166_243_67_2134, 21:35:24, 21:35:56, 1005_08, 2
166_243_67_2134, 21:37:17, 21:37:27, 1066_01, 4
166_243_67_2134, 21:40:24, 21:40:36, 1003_01, 5
166_243_67_2134, 21:41:42, 21:41:42, 1002_01, 6
166_243_67_2134, 21:43:21, 21:43:32, 1001_01, 7
166_243_67_2134, 21:44:38, 21:45:00, 2001_01, 8
166_243_67_2134, 21:46:50, 21:47:13, 2131_01, 10
166_243_67_2134, 21:50:35, 21:50:55, 7065_02, 12
166_243_67_2134, 21:52:12, 21:52:34, 7069_04, 13
166_243_67_2134, 21:54:35, 21:54:43, 7040_03, 15
166_243_67_2134, 21:56:02, 21:56:13, 7037_01, 16
166_243_67_2134, 21:57:32, 21:58:37, 7095_01, 18
166_243_67_2134, 22:00:50, 22:01:02, 3026_01, 19
166_243_67_2134, 22:03:13, 22:03:24, 3027_01, 20
166_243_67_2134, 22:04:09, 22:04:30, 3028_01, 21
166_243_67_2134, 22:05:50, 22:05:50, 3030_05, 22
166_243_67_2134, 22:06:10, 22:06:22, 3030_03, 23
166_243_67_2134, 22:08:13, 22:08:25, 3095_01, 24
166_243_67_2134, 22:08:59, 22:08:59, 3470_01, 25
166_243_67_2134, 22:10:25, 22:10:37, 3039_01, 26
166_243_67_2134, 22:12:49, 22:12:49, 3098_03, 27
166_243_67_2134, 22:13:45, 22:13:45, 3099_01, 28
166_243_67_2134, 22:14:07, 22:14:19, 3029_01, 29
166_243_67_2134, 22:14:52, 22:15:02, 3100_01, 30
166_243_67_2134, 22:15:47, 22:15:47, 3206_01, 31
166_243_67_2134, 22:16:20, 22:16:41, 3151_01, 32
166_243_67_2134, 22:18:21, 22:18:21, 3121_01, 33
166_243_67_2134, 22:18:44, 22:18:55, 3122_03, 34
166_243_67_2134, 22:20:00, 22:20:14, 3207_01, 35
166_243_67_2134, 22:20:58, 22:21:14, 3208_01, 36
166_243_67_2134, 22:22:03, 22:22:03, 3190_01, 37
166_243_67_2134, 22:22:47, 22:22:59, 3200_04, 38
166_243_67_2134, 22:24:17, 22:24:28, 3146_02, 39
166_243_67_2134, 22:25:11, 22:25:22, 3281_04, 40
166_243_67_2134, 22:26:28, 22:26:28, 3202_03, 41
166_243_67_2134, 22:27:01, 22:27:01, 3426_01, 42
166_243_67_2134, 22:27:46, 22:27:46, 3201_01, 43
166_243_67_2134, 22:28:21, 22:28:21, 3209_01, 44
166_243_67_2134, 22:30:11, 22:30:11, 3287_04, 45
166_243_67_2134, 22:30:45, 22:30:55, 3288_02, 46
166_243_67_2134, 22:32:47, 22:32:47, 3282_02, 47
17_079_71_2033, 20:35:09, 20:35:09, 3254_11, 2
17_079_71_2033, 20:35:09, 20:35:19, 3251_01, 3
17_079_71_2033, 20:35:54, 20:36:04, 3250_03, 4
17_079_71_2033, 20:36:29, 20:36:49, 3243_03, 5
17_079_71_2033, 20:37:57, 20:39:18, 3242_04, 6
17_079_71_2033, 20:39:58, 20:40:08, 3241_04, 7
17_079_71_2033, 20:42:13, 20:42:23, 3240_04, 8
17_079_71_2033, 20:43:09, 20:44:28, 3239_04, 9
17_079_71_2033, 20:45:08, 20:45:53, 3238_04, 10
17_079_71_2033, 20:46:39, 20:46:48, 3237_04, 11
17_079_71_2033, 20:47:33, 20:48:08, 3286_04, 12
17_079_71_2033, 20:49:03, 20:49:23, 3118_02, 13
17_079_71_2033, 20:51:06, 20:51:06, 3228_04, 14
17_079_71_2033, 20:53:50, 20:53:50, 7094_04, 15
17_079_71_2033, 20:53:50, 20:55:10, 7093_04, 16
17_079_71_2033, 20:55:50, 20:56:38, 7090_04, 17
17_079_71_2033, 20:57:23, 20:57:33, 7089_04, 18
17_079_71_2033, 20:59:02, 20:59:23, 7002_10, 19
17_079_71_2033, 21:02:20, 21:02:20, 7088_04, 20
17_079_71_2033, 21:03:05, 21:03:35, 7086_04, 21
17_079_71_2033, 21:04:00, 21:05:15, 7085_10, 22
17_079_71_2033, 21:06:00, 21:06:10, 7082_06, 23
17_079_71_2033, 21:06:45, 21:07:18, 7083_06, 24
17_079_71_2033, 21:07:48, 21:08:33, 7084_06, 25
17_079_71_2033, 21:09:30, 21:10:08, 7091_06, 26
17_079_71_2033, 21:10:48, 21:11:18, 7091_10, 27
17_079_71_2033, 21:13:48, 21:13:58, 6039_04, 28
17_079_71_2033, 21:14:43, 21:14:53, 6094_04, 29
17_079_71_2137, 21:38:08, 21:38:08, 6005_03, 1
17_079_71_2137, 21:40:08, 21:40:18, 6094_03, 2
17_079_71_2137, 21:41:28, 21:42:43, 6039_03, 3
17_079_71_2137, 21:44:14, 21:45:08, 7091_09, 4
17_079_71_2137, 21:46:23, 21:46:33, 7091_05, 5
17_079_71_2137, 21:46:58, 21:47:08, 7084_05, 6
17_079_71_2137, 21:48:27, 21:48:27, 7083_05, 7
17_079_71_2137, 21:49:22, 21:49:32, 7082_05, 8
17_079_71_2137, 21:49:57, 21:51:02, 7085_09, 9
17_079_71_2137, 21:51:57, 21:52:17, 7086_03, 10
17_079_71_2137, 21:53:49, 21:54:07, 7088_03, 11
17_079_71_2137, 21:54:42, 21:55:27, 7002_09, 12
17_079_71_2137, 21:56:22, 21:56:32, 7089_03, 13
17_079_71_2137, 21:57:07, 21:57:17, 7090_03, 14
17_079_71_2137, 21:58:20, 21:58:32, 7093_03, 15
17_079_71_2137, 21:59:02, 21:59:17, 7094_03, 16
17_079_71_2137, 22:00:37, 22:00:47, 3228_03, 17
17_079_71_2137, 22:01:42, 22:01:52, 3118_01, 18
17_079_71_2137, 22:03:02, 22:03:07, 3286_03, 19
17_079_71_2137, 22:03:55, 22:04:17, 3237_03, 20
17_079_71_2137, 22:04:49, 22:05:47, 3238_03, 21
17_079_71_2137, 22:06:32, 22:06:52, 3239_03, 22
17_079_71_2137, 22:10:02, 22:10:22, 3240_03, 23
17_079_71_2137, 22:10:57, 22:11:17, 3241_03, 24
17_079_71_2137, 22:13:20, 22:13:32, 3242_03, 25
17_079_71_2137, 22:14:27, 22:14:47, 3243_04, 26
17_079_71_2137, 22:15:22, 22:15:22, 3250_04, 27
17_079_71_2229, 22:30:27, 22:30:27, 3254_11, 1
17_079_71_2229, 22:31:32, 22:31:32, 3251_01, 2
17_079_71_2229, 22:31:47, 22:31:54, 3250_03, 3
17_079_71_2229, 22:32:22, 22:32:52, 3243_03, 4
17_079_71_2229, 22:34:02, 22:35:17, 3242_04, 5
17_63_71_2113, 21:14:22, 21:14:22, 3254_11, 2
17_63_71_2113, 21:14:42, 21:14:52, 3251_01, 3
17_63_71_2113, 21:15:27, 21:15:47, 3250_03, 4
17_63_71_2113, 21:16:12, 21:16:42, 3243_03, 5
17_63_71_2113, 21:17:37, 21:19:07, 3242_04, 6
17_63_71_2113, 21:19:52, 21:20:02, 3241_04, 7
17_63_71_2113, 21:22:02, 21:22:17, 3240_04, 8
17_63_71_2113, 21:23:12, 21:24:27, 3239_04, 9
17_63_71_2113, 21:25:14, 21:25:42, 3238_04, 10
17_63_71_2113, 21:26:27, 21:26:42, 3237_04, 11
17_63_71_2113, 21:27:24, 21:27:42, 3286_04, 12
17_63_71_2113, 21:28:32, 21:28:42, 3118_02, 13
17_63_71_2113, 21:29:37, 21:29:57, 3228_04, 14
17_63_71_2113, 21:30:42, 21:31:07, 7094_04, 15
17_63_71_2113, 21:31:47, 21:32:02, 7093_04, 16
17_63_71_2113, 21:32:37, 21:33:07, 7090_04, 17
17_63_71_2113, 21:33:42, 21:34:02, 7089_04, 18
17_63_71_2113, 21:35:32, 21:36:06, 7002_10, 19
17_63_71_2113, 21:37:46, 21:38:06, 7088_04, 20
17_63_71_2113, 21:39:01, 21:39:26, 7086_04, 21
17_63_71_2113, 21:40:01, 21:41:06, 7085_10, 22
17_63_71_2113, 21:41:51, 21:42:11, 7082_06, 23
17_63_71_2113, 21:42:46, 21:43:06, 7083_06, 24
17_63_71_2113, 21:43:41, 21:44:46, 7084_06, 25
17_63_71_2113, 21:45:41, 21:46:01, 7091_06, 26
17_63_71_2113, 21:47:21, 21:47:21, 7091_10, 27
17_63_71_2113, 21:49:56, 21:50:06, 6039_04, 28
17_63_71_2113, 21:50:51, 21:51:56, 6094_04, 29
17_63_71_2217, 22:18:06, 22:18:06, 6005_03, 1
17_63_71_2217, 22:18:52, 22:19:01, 6094_03, 2
17_63_71_2217, 22:20:01, 22:20:21, 6039_03, 3
17_63_71_2217, 22:21:36, 22:22:32, 7091_09, 4
17_63_71_2217, 22:23:41, 22:23:48, 7091_05, 5
17_63_71_2217, 22:24:25, 22:25:21, 7084_05, 6
17_63_71_2217, 22:26:15, 22:26:26, 7083_05, 7
17_63_71_2217, 22:27:11, 22:27:11, 7082_05, 8
17_63_71_2217, 22:27:41, 22:29:11, 7085_09, 9
17_63_71_2217, 22:31:36, 22:31:36, 7086_03, 10
17_63_71_2217, 22:31:36, 22:31:51, 7088_03, 11
17_63_71_2217, 22:32:42, 22:33:51, 7002_09, 12
17_63_71_2217, 22:34:36, 22:35:05, 7089_03, 13
17_63_71_2217, 22:35:40, 22:36:00, 7090_03, 14
17_63_71_2217, 22:37:21, 22:37:21, 7093_03, 15
17_63_71_2217, 22:37:55, 22:38:05, 7094_03, 16
17_63_71_2217, 22:39:35, 22:39:45, 3228_03, 17
17_63_71_2217, 22:40:40, 22:41:00, 3118_01, 18
17_63_71_2217, 22:42:10, 22:43:05, 3286_03, 19
17_63_71_2217, 22:43:40, 22:44:10, 3237_03, 20
17_63_71_2217, 22:44:45, 22:45:45, 3238_03, 21
17_72_71_2003, 20:04:52, 20:04:52, 3254_11, 2
17_72_71_2003, 20:04:52, 20:05:02, 3251_01, 3
17_72_71_2003, 20:05:32, 20:05:47, 3250_03, 4
17_72_71_2003, 20:06:20, 20:07:02, 3243_03, 5
17_72_71_2003, 20:08:00, 20:08:52, 3242_04, 6
17_72_71_2003, 20:09:49, 20:09:57, 3241_04, 7
17_72_71_2003, 20:12:12, 20:12:37, 3240_04, 8
17_72_71_2003, 20:13:22, 20:14:27, 3239_04, 9
17_72_71_2003, 20:15:12, 20:15:47, 3238_04, 10
17_72_71_2003, 20:16:27, 20:16:42, 3237_04, 11
17_72_71_2003, 20:17:23, 20:17:47, 3286_04, 12
17_72_71_2003, 20:18:42, 20:18:52, 3118_02, 13
17_72_71_2003, 20:20:42, 20:20:52, 3228_04, 14
17_72_71_2003, 20:21:39, 20:22:04, 7094_04, 15
17_72_71_2003, 20:22:44, 20:23:54, 7093_04, 16
17_72_71_2003, 20:24:29, 20:25:24, 7090_04, 17
17_72_71_2003, 20:26:09, 20:26:29, 7089_04, 18
17_72_71_2003, 20:27:55, 20:28:29, 7002_10, 19
17_72_71_2003, 20:30:23, 20:30:23, 7088_04, 20
17_72_71_2003, 20:31:37, 20:31:37, 7086_04, 21
17_72_71_2003, 20:33:07, 20:33:07, 7085_10, 22
17_72_71_2003, 20:33:52, 20:34:17, 7082_06, 23
17_72_71_2003, 20:34:47, 20:34:57, 7083_06, 24
17_72_71_2003, 20:35:32, 20:36:37, 7084_06, 25
17_72_71_2003, 20:37:22, 20:37:57, 7091_06, 26
17_72_71_2003, 20:38:42, 20:38:52, 7091_10, 27
17_72_71_2003, 20:40:22, 20:40:29, 6039_04, 28
17_72_71_2003, 20:41:28, 20:41:41, 6094_04, 29
17_72_71_2057, 20:58:26, 20:58:26, 6005_03, 1
17_72_71_2057, 20:59:21, 20:59:56, 6094_03, 2
17_72_71_2057, 21:00:40, 21:01:26, 6039_03, 3
17_72_71_2057, 21:02:53, 21:03:06, 7091_09, 4
17_72_71_2057, 21:03:48, 21:04:01, 7091_05, 5
17_72_71_2057, 21:04:33, 21:04:41, 7084_05, 6
17_72_71_2057, 21:05:46, 21:06:21, 7083_05, 7
17_72_71_2057, 21:06:56, 21:07:16, 7082_05, 8
17_72_71_2057, 21:07:36, 21:08:56, 7085_09, 9
17_72_71_2057, 21:09:51, 21:10:01, 7086_03, 10
17_72_71_2057, 21:11:46, 21:12:06, 7088_03, 11
17_72_71_2057, 21:12:51, 21:13:01, 7002_09, 12
17_72_71_2057, 21:13:56, 21:14:06, 7089_03, 13
17_72_71_2057, 21:14:41, 21:15:01, 7090_03, 14
17_72_71_2057, 21:16:11, 21:17:06, 7093_03, 15
17_72_71_2057, 21:17:52, 21:18:02, 7094_03, 16
17_72_71_2057, 21:21:18, 21:21:18, 3228_03, 17
17_72_71_2057, 21:21:18, 21:21:25, 3118_01, 18
17_72_71_2057, 21:22:26, 21:23:11, 3286_03, 19
17_72_71_2057, 21:23:41, 21:24:06, 3237_03, 20
17_72_71_2057, 21:24:36, 21:25:46, 3238_03, 21
17_72_71_2057, 21:26:31, 21:26:31, 3239_03, 22
17_72_71_2057, 21:28:11, 21:29:06, 3240_03, 23
17_72_71_2057, 21:29:26, 21:29:56, 3241_03, 24
17_72_71_2057, 21:31:42, 21:31:51, 3242_03, 25
17_72_71_2057, 21:33:06, 21:33:21, 3243_04, 26
17_72_71_2057, 21:33:41, 21:34:06, 3250_04, 27
17_72_71_2153, 21:54:10, 21:54:10, 3254_11, 2
17_72_71_2153, 21:54:43, 21:54:55, 3251_01, 3
17_72_71_2153, 21:55:26, 21:55:26, 3250_03, 4
17_72_71_2153, 21:56:00, 21:56:20, 3243_03, 5
17_72_71_2153, 21:57:05, 21:58:55, 3242_04, 6
17_72_71_2153, 21:59:30, 21:59:40, 3241_04, 7
17_72_71_2153, 22:02:05, 22:02:15, 3240_04, 8
17_72_71_2153, 22:03:00, 22:04:25, 3239_04, 9
17_72_71_2153, 22:05:00, 22:05:50, 3238_04, 10
17_72_71_2153, 22:06:25, 22:06:50, 3237_04, 11
17_72_71_2153, 22:07:25, 22:07:35, 3286_04, 12
17_72_71_2153, 22:08:20, 22:08:45, 3118_02, 13
17_72_71_2153, 22:10:10, 22:10:35, 3228_04, 14
17_72_71_2153, 22:11:05, 22:11:15, 7094_04, 15
17_72_71_2153, 22:12:00, 22:12:15, 7093_04, 16
17_72_71_2153, 22:12:45, 22:13:30, 7090_04, 17
17_72_71_2153, 22:14:25, 22:14:35, 7089_04, 18
17_72_71_2153, 22:15:54, 22:16:27, 7002_10, 19
17_72_71_2153, 22:17:25, 22:18:10, 7088_04, 20
17_72_71_2153, 22:18:50, 22:19:15, 7086_04, 21
17_72_71_2153, 22:20:01, 22:22:10, 7085_10, 22
17_72_71_2153, 22:22:56, 22:23:05, 7082_06, 23
17_72_71_2153, 22:23:41, 22:23:50, 7083_06, 24
17_72_71_2153, 22:24:35, 22:25:30, 7084_06, 25
17_72_71_2153, 22:26:05, 22:26:25, 7091_06, 26
17_72_71_2153, 22:27:00, 22:27:10, 7091_10, 27
17_72_71_2153, 22:31:35, 22:31:35, 6094_04, 29
17_72_71_2258, 22:59:34, 22:59:34, 6005_03, 1
17_72_71_2258, 23:00:19, 23:00:29, 6094_03, 2
17_72_71_2258, 23:01:14, 23:01:24, 6039_03, 3
17_72_71_2258, 23:02:39, 23:02:54, 7091_09, 4
17_72_71_2258, 23:03:34, 23:03:44, 7091_05, 5
17_72_71_2258, 23:04:19, 23:04:29, 7084_05, 6
17_72_71_2258, 23:05:24, 23:05:39, 7083_05, 7
17_72_71_2258, 23:06:44, 23:06:44, 7082_05, 8
17_72_71_2258, 23:06:44, 23:08:04, 7085_09, 9
17_72_71_2258, 23:08:54, 23:09:04, 7086_03, 10
17_72_71_2258, 23:11:09, 23:11:09, 7088_03, 11
17_72_71_2258, 23:14:19, 23:14:19, 7002_09, 12
17_72_71_2258, 23:15:00, 23:15:14, 7089_03, 13
17_72_71_2258, 23:15:44, 23:15:44, 7090_03, 14
17_72_71_2258, 23:16:39, 23:17:04, 7093_03, 15
17_72_71_2258, 23:17:35, 23:17:35, 7094_03, 16
17_72_71_2258, 23:18:44, 23:18:54, 3228_03, 17
17_72_71_2258, 23:19:49, 23:20:09, 3118_01, 18
17_72_71_2258, 23:21:14, 23:21:59, 3286_03, 19
17_72_71_2258, 23:22:44, 23:24:09, 3237_03, 20
17_72_71_2258, 23:24:34, 23:24:44, 3238_03, 21
170_298_72_2026, 20:31:20, 20:31:20, 1003_01, 1
170_298_72_2026, 20:35:35, 20:35:44, 1032_02, 2
170_298_72_2026, 20:37:26, 20:37:36, 1033_02, 3
170_298_72_2026, 20:39:07, 20:39:20, 1034_02, 4
170_298_72_2026, 20:39:52, 20:40:14, 1160_02, 5
170_298_72_2026, 20:41:20, 20:41:20, 1035_02, 6
170_298_72_2026, 20:41:30, 20:41:54, 1217_04, 7
170_298_72_2026, 20:42:27, 20:42:39, 1045_02, 8
170_298_72_2026, 20:43:32, 20:43:32, 1046_02, 9
170_298_72_2026, 20:44:41, 20:44:41, 1047_02, 10
170_298_72_2026, 20:45:36, 20:45:57, 1048_02, 11
170_298_72_2026, 20:50:44, 20:50:44, 1506_02, 17
170_298_72_2026, 20:51:51, 20:51:51, 1050_02, 18
170_298_72_2105, 21:05:19, 21:05:19, 1051_01, 1
170_298_72_2105, 21:06:11, 21:06:11, 1050_01, 2
170_298_72_2105, 21:07:09, 21:07:19, 1049_01, 3
170_298_72_2105, 21:11:21, 21:11:21, 1506_01, 9
170_298_72_2105, 21:12:19, 21:12:19, 1048_01, 10
170_298_72_2105, 21:13:38, 21:13:50, 1047_01, 11
170_298_72_2105, 21:14:33, 21:14:45, 1046_01, 12
170_298_72_2105, 21:15:28, 21:15:40, 1045_01, 13
170_298_72_2105, 21:16:14, 21:16:35, 1217_01, 14
170_298_72_2105, 21:17:07, 21:17:19, 1035_01, 15
170_298_72_2105, 21:17:50, 21:18:02, 1160_01, 16
170_298_72_2105, 21:18:49, 21:19:07, 1034_01, 17
170_298_72_2105, 21:19:52, 21:20:04, 1033_01, 18
170_298_72_2105, 21:23:01, 21:23:24, 1002_06, 20
170_298_72_2105, 21:24:29, 21:25:16, 1003_02, 21
170_298_72_2105, 21:26:11, 21:26:19, 1066_06, 22
170_298_72_2105, 21:28:56, 21:28:56, 1005_07, 24
170_298_72_2105, 21:29:50, 21:29:50, 1005_05, 25
170_298_72_2135, 21:35:14, 21:35:14, 1006_09, 2
170_298_72_2135, 21:36:31, 21:36:41, 1005_06, 3
170_298_72_2135, 21:37:18, 21:37:37, 1005_08, 4
170_298_72_2135, 21:38:44, 21:39:07, 1066_01, 5
170_298_72_2135, 21:42:35, 21:44:16, 1003_01, 6
170_298_72_2135, 21:47:13, 21:47:44, 1032_02, 7
170_298_72_2135, 21:48:29, 21:48:52, 1033_02, 8
170_298_72_2135, 21:49:59, 21:50:54, 1034_02, 9
170_298_72_2135, 21:51:49, 21:52:11, 1160_02, 10
170_298_72_2135, 21:52:56, 21:53:18, 1035_02, 11
170_298_72_2135, 21:53:52, 21:54:02, 1217_04, 12
170_298_72_2135, 21:54:32, 21:54:46, 1045_02, 13
170_298_72_2135, 21:55:41, 21:56:02, 1046_02, 14
170_298_72_2135, 21:56:58, 21:57:09, 1047_02, 15
170_298_72_2135, 21:58:04, 21:58:14, 1048_02, 16
170_298_72_2135, 21:59:31, 21:59:31, 1506_04, 17
170_298_72_2135, 21:59:54, 22:00:03, 1481_02, 18
170_298_72_2209, 22:09:53, 22:09:53, 1482_02, 1
170_298_72_2209, 22:10:15, 22:10:15, 1482_01, 2
